PRINCÍPIO ATIVO,REGISTRO,PRODUTO,APRESENTAÇÃO,CLASSE TERAPÊUTICA,RESTRIÇÃO HOSPITALAR
SULPIRIDA;BROMAZEPAM,1130009920025,SULPAN,1 MG + 25 MG CAP GEL DURA CT BL AL PLAS INC X 20,N05C0 - TRANQUILIZANTES,Não
SULTAMICILINA;SULBACTAM SÓDICA,1021602180013,UNASYN,50 MG/ML PÓ SUS OR CT FR PLAS OPC X 60 ML + SER DOSAD,J01C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Não
TARTARATO DE METOPROLOL;HIDROCLOROTIAZIDA,1161800720109,SELOPRESS,"100 MG + 12,5 MG COM CT BL AL AL X 30",C07B1 - BETABLOQUEADORES ASSOCIADOS COM ANTIHIPERTENSIVOS E/OU DIURÉTICOS,Não
TARTARATO DE METOPROLOL;HIDROCLOROTIAZIDA,1161800720117,SELOPRESS,"100 MG + 12,5 MG COM CT BL AL AL X 60",C07B1 - BETABLOQUEADORES ASSOCIADOS COM ANTIHIPERTENSIVOS E/OU DIURÉTICOS,Não
TARTARATO DE METOPROLOL;HIDROCLOROTIAZIDA,1161800720011,SELOPRESS,"100 MG + 12,5 MG COM CT BL AL PLAS INC X 20",C07B1 - BETABLOQUEADORES ASSOCIADOS COM ANTIHIPERTENSIVOS E/OU DIURÉTICOS,Não
TARTARATO DE METOPROLOL;METOPROLOL,1161800710014,SELOKEN,100 MG COM CT BL AL PLAS INC X 20,C07A0 - BETABLOQUEADORES PUROS,Não
TARTARATO DE METOPROLOL;METOPROLOL,1161800710030,SELOKEN,1 MG/ML SOL INJ CT 5 AMP VD INC X 5 ML,C07A0 - BETABLOQUEADORES PUROS,Sim
TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,1883000020051,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,2 G + 250 MG PO SOL INJ IV CT 50 FA VD TRANS X 30 ML,J01C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Não
TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,1883000020061,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,4 G + 500 MG PO SOL INJ IV CT 50 FA VD TRANS X 50 ML,J01C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Não
TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,1211000950010,TAZOCIN,2 G + 250 MG PO LIOF INJ CT FA VD INC,J01C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Sim
TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,1211000950037,TAZOCIN,4 G + 500 MG PO LIOF INJ CT FA VD INC,J01C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Não
TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,1516700240016,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,"2G + 0,25G PO SOL INJ IV CT FA VD INC X 30ML",J01C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Não
TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,1140200340035,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,"4 G + 0,5 G PO LIOF SOL INJ IV CX 25 FA VD INC X 20 ML (EMB HOSP)",J01C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Sim
TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,1516700240024,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,"4G + 0,5G PO SOL INJ IV CT FA VD INC X 40ML",J01C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Não
TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,1710600090016,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,"2G + 0,25G PO SOL INJ IV CT FA VD INC X 30ML",J01C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Não
TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,1710600090032,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,"2G + 0,25G PO SOL INJ IV CT 10 FA VD INC X 30ML (EMB HOSP)",J01C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Sim
TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,1710600090040,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,"2G + 0,25G PO SOL INJ IV CT 25  FA VD INC X 30ML (EMB HOSP)",J01C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Sim
TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,1710600090059,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,"2G + 0,25G PO SOL INJ IV CT 50 FA VD INC X 30ML (EMB HOSP)",J01C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Sim
TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,1710600090067,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,"2G + 0,25G PO SOL INJ IV CT 100 FA VD INC X 30ML( EMB HOSP)",J01C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Sim
TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,1710600090024,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,"4G + 0,5G PO SOL INJ IV CT FA VD INC X 40ML",J01C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Não
TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,1710600090075,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,"4G + 0,5G PO SOL INJ IV CT 10 FA VD INC X 40ML (EMB HOSP)",J01C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Sim
TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,1710600090083,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,"4G + 0,5G PO SOL INJ IV CT 25 FA VD INC X 40ML (EMB HOSP)",J01C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Sim
TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,1710600090091,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,"4G + 0,5G PO SOL INJ IV CT 50  FA VD INC X 40ML (EMB HOSP)",J01C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Sim
TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,1710600090105,PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO,"4G + 0,5G PO SOL INJ IV CT 100 FA VD INC X 40ML (EMB HOSP)",J01C2 - PENICILINAS INJETAVEIS DE AMPLO ESPECTRO,Sim
TAZOBACTAM;PIPERACILINA SÓDICA,1206900410016,PIPERAZAM,4 G + 500 MG PO LIOF INJ CT FA VD INC X 50 ML,B01D0 - FIBRINOLÍTICOS,Sim
TAZOBACTAM;PIPERACILINA SÓDICA,1206900410032,PIPERAZAM,4 G + 500 MG PO LIOF INJ CT 25 FA VD AMB  X 50 ML ,B01D0 - FIBRINOLÍTICOS,Sim
TELMISARTANA;BESILATO DE ANLODIPINO,1036701660038,MICARDIS ANLO,40 MG + 10 MG COM CT BL AL/AL X 10,C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO,Não
TELMISARTANA;BESILATO DE ANLODIPINO,1036701660046,MICARDIS ANLO,40 MG + 10 MG COM CT BL AL/AL X 30,C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO,Não
TELMISARTANA;BESILATO DE ANLODIPINO,1036701660070,MICARDIS ANLO,80 MG + 10 MG COM CT BL AL/AL X 10,C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO,Não
TELMISARTANA;BESILATO DE ANLODIPINO,1036701660054,MICARDIS ANLO,80 MG + 5 MG COM CT BL AL/AL X 10,C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO,Não
TELMISARTANA;BESILATO DE ANLODIPINO,1036701660011,MICARDIS ANLO,40 MG + 5 MG COM CT BL AL/AL X 10,C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO,Não
TELMISARTANA;BESILATO DE ANLODIPINO,1036701660021,MICARDIS ANLO,40 MG + 5 MG COM CT BL AL/AL X 30,C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO,Não
TELMISARTANA;BESILATO DE ANLODIPINO,1036701660089,MICARDIS ANLO,80 MG + 10 MG COM CT BL AL/AL X 30,C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO,Não
TELMISARTANA;BESILATO DE ANLODIPINO,1036701660062,MICARDIS ANLO,80 MG + 5 MG COM CT BL AL/AL X 30,C09D3 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTAGONISTAS DO CÁLCIO,Não
TELMISARTANA;HIDROCLOROTIAZIDA,1036701340025,MICARDIS HCT,"40 MG + 12,5 MG COM CT BL AL/AL X 28",C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS,Não
TELMISARTANA;HIDROCLOROTIAZIDA,1036701340033,MICARDIS HCT,"80 MG + 12,5 MG COM CT BL AL/AL X 14",C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS,Sim
TELMISARTANA;HIDROCLOROTIAZIDA,1036701340041,MICARDIS HCT,"80 MG + 12,5 MG COM CT BL AL/AL X 28",C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS,Não
TELMISARTANA;HIDROCLOROTIAZIDA,1036701340051,MICARDIS HCT,80 MG + 25 MG COM CT BL AL/AL X 14,C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS,Não
TELMISARTANA;HIDROCLOROTIAZIDA,1036701340068,MICARDIS HCT,80 MG + 25 MG COM CT BL AL/AL X 28,C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS,Não
TELMISARTANA;HIDROCLOROTIAZIDA,1036701340122,MICARDIS HCT,"40 MG + 12,5 MG COM CT BL AL/AL X 30",C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS,Não
TELMISARTANA;HIDROCLOROTIAZIDA,1036701340017,MICARDIS HCT,"40 MG + 12,5 MG COM CT BL AL/AL X 14",C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS,Não
TELMISARTANA;HIDROCLOROTIAZIDA,1036701340157,MICARDIS HCT,"80 MG + 12,5 MG COM CT BL AL/AL X 30",C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS,Não
TELMISARTANA;HIDROCLOROTIAZIDA,1036701340092,MICARDIS HCT,80 MG + 25 MG COM CT BL AL/AL X 30,C09D1 - ANTAGONISTAS DA ANGIOTENSINA II ASSOCIADOS A ANTIHIPERTENSIVOS (C2) E/OU DIURÉTICOS,Sim
TEOFILINA;SULFATO DE EFEDRINA,1130010600020,FRANOL,120MG + 15MG COM CT BL AL PLAS INC X 100,R03B2 - ANTIASMÁTICOS/DPOC XANTÍNICOS SISTÊMICOS,Não
TEOFILINA;SULFATO DE EFEDRINA,1130010600055,FRANOL,120MG + 15MG COM CT BL AL PLAS INC X 20,R03B2 - ANTIASMÁTICOS/DPOC XANTÍNICOS SISTÊMICOS,Não
TEOFILINA;SULFATO DE EFEDRINA,1130010600012,FRANOL,"3MG/ML + 2,4MG/ML XPE CT FR VD AMB X 60 ML",R03B2 - ANTIASMÁTICOS/DPOC XANTÍNICOS SISTÊMICOS,Não
TERBINAFINA;CLORIDRATO DE TERBINAFINA,1049711270048,TERTOP,250 MG COM CT BL AL PLAS INC X 14,J02A0 - AGENTES SISTÊMICOS PARA INFECÇÕES FÚNGICAS,Não
TETRACICLINA;ANFOTERICINA B,1039200540026,FUNGITRIN,100 MG/4G + 50 MG/4G CREM VAG CT BG AL X 45 G + APLIC,G01B0 - ANTIFÚNGICOS GINECOLÓGICOS,Não
TETRACICLINA;ANFOTERICINA B,1018103420019,TETRACICLINA + ANFOTERICINA B,"25 MG/G + 12,5 MG/G CREM VAG CT BG AL X 45 G + 10 APLIC",G01B0 - ANTIFÚNGICOS GINECOLÓGICOS,Não
TETRACICLINA;CLORIDRATO DE TETRACICLINA,1037000100034,TETRACLIN,500 MG CAP GEL DURA CT ENV AL POLIET X 100,J01A0 - TETRACICLINAS E ASSOCIAÇÕES,Não
TIABENDAZOL;MEBENDAZOL,1023507280037,MEBENDAZOL + TIABENDAZOL,200MG + 332MG COM MAST CT BL AL PLAS LEIT X 6 ,P01B0 - ANTI-HELMÍNTICOS EXCETO ESQUISTOSSOMICIDAS (P1C),Não
TIABENDAZOL;MEBENDAZOL,1004306890036,HELMIBEN,332 MG + 200 MG COM MAST CT BL AL PLAS INC X 6,P01B0 - ANTI-HELMÍNTICOS EXCETO ESQUISTOSSOMICIDAS (P1C),Não
TIABENDAZOL;MEBENDAZOL,1004306890028,HELMIBEN,"33,2 MG/ML + 20,0 MG/ML SUS OR INF TANG CT FR VD AMB X 30 ML",P01B0 - ANTI-HELMÍNTICOS EXCETO ESQUISTOSSOMICIDAS (P1C),Não
TIABENDAZOL;NEOMICINA,1049700190048,DERMS,50 MG/G + 5 MG/G POM DERM CT BG AL X 30 G,P01B0 - ANTI-HELMÍNTICOS EXCETO ESQUISTOSSOMICIDAS (P1C),Não
TIABENDAZOL;SULFATO DE NEOMICINA,1071500130018,MICOPLEX,50MG+6MG - POM - BISN - 45 G,P01B0 - ANTI-HELMÍNTICOS EXCETO ESQUISTOSSOMICIDAS (P1C),Não
TIAMINA;PIRIDOXINA,1058301820012,DOXAL,2 BL X 10 DRG,A11D4 - ASSOCIAÇÕES VITAMINA B1+ B6 E/OU B12,Não
TICARCILINA DISSÓDICA;CLAVULANATO DE POTÁSSIO,1140200620011,TIOXIN,"3 G + 0,1 G PÓ SOL INJ IV CT 01 FA VD INC (EMB HOSP) ",J01L0 - CARBENICILINAS E SIMILARES,Sim
TICARCILINA DISSÓDICA;CLAVULANATO DE POTÁSSIO,1010700750072,TIMENTIN,"3,0 G + 0,1 G PO ESTÉRIL P/ SOL INJ CT 10 FA VD INC",J01L0 - CARBENICILINAS E SIMILARES,Não
TIMOLOL;CLORIDRATO DE DORZOLAMIDA,1002900230047,COSOPT,20 MG/ML + 5 MG/ML SOL OFT CT FR PLAS OPC GOT( OCUMETRO)  X 5 ML,S01E2 - PREPARAÇÕES ANTIGLAUCOMAS E MIÓTICAS TÓPICAS,Não
TINIDAZOL;MICONAZOL,1004309910011,CREVAGIN,30 MG/G +20MG/G CREM VAG CT BG AL X 40 G +7 APLIC ,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TINIDAZOL;NITRATO DE MICONAZOL,1163700190015,ANFUGINE,CREME VAGINAL 30MG/G + 20 MG/G. CART. C/ 1 BISNAGA,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TINIDAZOL;NITRATO DE MICONAZOL,1542301120016,GINO-COLON,30MG/G + 20MG/G CREM VAG CT BG AL X 45G + 7 APLIC DESC,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TINIDAZOL;NITRATO DE MICONAZOL,1542301150012,TINIDAZOL + NITRATO DE MICONAZOL,30 MG/G + 20 MG/G CREM VAG CT BG AL X 45 G + 7 APLIC ,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TINIDAZOL;NITRATO DE MICONAZOL,1018102980037,FACYL 500,M CREME VAG CT C/BISN C/80 G + 14 APL,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TINIDAZOL;NITRATO DE MICONAZOL,1018103680010,TINIDAZOL + NITRATO DE MICONAZOL,CREME VAG 1 BG AL X 40G+ 7 APL,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TINIDAZOL;NITRATO DE MICONAZOL,1055000470054,TRINIZOL-M,30 MG + 20MG CR VAG CT BG AL X 80 G ,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TINIDAZOL;NITRATO DE MICONAZOL,1055000470069,TRINIZOL-M,30 MG + 20MG CR VAG CT BG AL X 40 G + 7 APLIC,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TINIDAZOL;NITRATO DE MICONAZOL,1058303840029,TINIDAZOL + NITRATO DE MICONAZOL,30 MG/G + 20 MG/G CREM VAG CT BG AL X 45G + 7 APLIC ,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TINIDAZOL;NITRATO DE MICONAZOL,1781700680019,TINIDAZOL + NITRATO DE MICONAZOL,30 MG/G + 20 MG/G CREM VAG CT BG AL X 40 G + 7 APLIC,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TINIDAZOL;NITRATO DE MICONAZOL,1677302250028,TINIDAZOL + NITRATO DE MICONAZOL,30 MG/G + 20 MG/G CREM VAG CT BG AL X 45 G + 7 APLIC,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TINIDAZOL;NITRATO DE MICONAZOL,1021601660021,GINO PLETIL,30MG/G + 20MG/G CREM VAG CT BG AL X 45G + 7 APLIC,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TINIDAZOL;NITRATO DE MICONAZOL,1029802900015,TINIDAZOL+NITRATO DE MICONAZOL,30 MG/G + 20 MG/G CREM VAG CT BG AL X 40 G + 7 APLIC,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TINIDAZOL;NITRATO DE MICONAZOL,1256801010032,TINIDAZOL + NITRATO DE MICONAZOL,30 MG/G + 20 MG/G CREM VAG CT BG AL X 45 G + 7 APLIC,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TIOCONAZOL;NITRATO DE MICONAZOL,1023507060029,TINIDAZOL + NITRATO DE MICONAZOL,30 MG/G + 20 MG/G CREM VAG CT BG AL X 45 G + 7 APLIC,G01A2 - TRICOMONICIDAS TÓPICOS,Sim
TIOCONAZOL;TINIDAZOL,1039001150015,GYNOMAX,100 MG/5 G + 150 MG/5 G CREM VAG CT BG AL 35 G + 7 APLIC,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TIOCONAZOL;TINIDAZOL,1186100610020,TRAVOGYN,20 MG/G + 30 MG/G CREM VAG CT 7 APLIC PLAS DESC PREENCHIDO + ENV AL POLIET X 5 G,G01A2 - TRICOMONICIDAS TÓPICOS,Sim
TIOCONAZOL;TINIDAZOL,1186100610012,TRAVOGYN,20 MG/G + 30 MG/G CREM VAG CT BG AL X 35 G + 7 APLIC,G01A2 - TRICOMONICIDAS TÓPICOS,Sim
TIOCONAZOL;TINIDAZOL,1023505800017,TIOCONAZOL+TINIDAZOL,20 MG/G + 30 MG/G CREM VAG CT BG AL X 35 G + 7 APLIC,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TIOCONAZOL;TINIDAZOL,1023505890016,TIOTRAX,CREME BISN 35G+7 APLIC.-E,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TIOCONAZOL;TINIDAZOL,1542300840015,TIOCONAZOL + TINIDAZOL,20 MG/ G + 30 MG/ G CREM VAG CT BG AL X 35 G + 07 APLIC,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TIOCONAZOL;TINIDAZOL,1542300870011,TININ,20 MG/G + 30MG/G CREM VAG CT 01 BG AL X 35 G + 7 APLIC DESC,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TIOCONAZOL;TINIDAZOL,1053501530017,AMPLOGIN,20MG/G + 30MG/G CREM VAG CT BG AL X 35G + 7 APL,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TIOCONAZOL;TINIDAZOL,1053501540012,TIOCONAZOL + TINIDAZOL,20 MG/G + 30 MG/G CREM VAG CT BG AL X 35 G + 7 APLIC,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TIOCONAZOL;TINIDAZOL,1018103670015,TIOCONAZOL+TINIDAZOL,20 MG/G + 30 MG/G CREM VAG CT BG AL X 35 G + 7 APLIC,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TIOCONAZOL;TINIDAZOL,1058302900011,TIOCONAZOL + TINIDAZOL,20 MG/G + 30 MG/G CREM VAG CT BG AL X 35 G + 7 APLIC,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TIOCONAZOL;TINIDAZOL,1677301660011,TIOCONAZOL + TINIDAZOL,20 MG/G + 30 MG/G CREM VAG CT BG AL X 35 G + 7 APLIC,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TIOCONAZOL;TINIDAZOL,1018103010023,SECZOL,30 MG + 20 MG CREM VAG CT BG AL X 35 G + 7 APLIC,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TIOCONAZOL;TINIDAZOL,1046504360012,TIOCONAZOL + TINIDAZOL,20 MG/G + 30 MG/G CREM VAG CT BG AL X 35 G + 07 APLIC,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TIOCONAZOL;TINIDAZOL,1021600470022,CARTRAX,30 MG/G + 20 MG/G CREM VAG CT TB AL X 35 G + 7 APLIC,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TIOCONAZOL;TINIDAZOL,1015501940018,TAKIL,20 MG + 30 MG CREM VAG CT BG AL X 35 G + 7 APLIC DESC,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TIOCONAZOL;TINIDAZOL,1267500960010,TIOCONAZOL + TINIDAZOL,20 MG/G + 30 MG/G CREM VAG CT BG AL X 35 G + 7 APLIC,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TIOCONAZOL;TINIDAZOL,1055001650011,GYMBEM,20 MG/G + 30 MG/G CREM VAG CT BG AL X 35 G + 7 APLIC ,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TIOCONAZOL;TINIDAZOL,1558402040014,VULNAGEN,20 MG/G + 30 MG/G CREM VAG CT BG PLAS OPC X 35 G + APLIC,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TIOCONAZOL;TINIDAZOL,1256800860059,TIOCONAZOL + TINIDAZOL,20 MG/G + 30 MG/G CREM VAG CT BG AL X 35 G + 7 APLIC,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TIOCONAZOL;TINIDAZOL,1542300950015,BEBEX N,200 MG/G + 100000 UI/G POM DERM CT BG AL X 60G,G01A2 - TRICOMONICIDAS TÓPICOS,Não
TIROTRICINA;BENZOCAÍNA,1014300240169,MALVATRICIN,"PASTILHAS - 1,0MG/G+0,7MG/G+5,0MG/G PAST CT 3 STR AL X 4 (MENTOL)",R02A0 - PREPARAÇÕES PARA GARGANTA,Não
TIROTRICINA;BENZOCAÍNA,1004700090159,AMIDALIN,"1,035 MG + 5,0 MG PAS CT BL AL PLAS INC X 100 (SABOR CEREJA)",R02A0 - PREPARAÇÕES PARA GARGANTA,Não
TIROTRICINA;BENZOCAÍNA,1004700090213,AMIDALIN,"1,035 MG + 5,0 MG PAS CT BL AL PLAS INC X 20 (SABOR LARANJA)",R02A0 - PREPARAÇÕES PARA GARGANTA,Não
TIROTRICINA;BENZOCAÍNA,1004700090231,AMIDALIN,"1,035 MG + 5,0 MG PAS CT BL AL PLAS INC X 100 (SABOR LARANJA)",R02A0 - PREPARAÇÕES PARA GARGANTA,Não
TIROTRICINA;BENZOCAÍNA,1004700090078,AMIDALIN,"1,035 MG + 5,0 MG PAS CT  BL AL PLAS INC X 100 (SABOR MENTA)",R02A0 - PREPARAÇÕES PARA GARGANTA,Não
TIROTRICINA;BENZOCAÍNA,1004700090371,AMIDALIN,"1,035 MG + 5 MG PAS CT BL AL PLAS INC X 20 (SABOR MEL LIMÃO)",R02A0 - PREPARAÇÕES PARA GARGANTA,Não
TIROTRICINA;BENZOCAÍNA,1004700090396,AMIDALIN,"1,035 MG + 5 MG PAS CT BL AL PLAS INC X 100 (SABOR MEL LIMÃO)",R02A0 - PREPARAÇÕES PARA GARGANTA,Não
TIROTRICINA;BENZOCAÍNA,1004700090450,AMIDALIN,"1,035 MG + 5 MG PAS CT BL AL PLAS INC X 20 (SABOR FRAMBOESA)",R02A0 - PREPARAÇÕES PARA GARGANTA,Não
TIROTRICINA;BENZOCAÍNA,1014300240090,MALVATRICIN,"SOLUÇÃO - 0,3MG/ML+10MG/ML SOL OR FR VD INC X 100ML",R02A0 - PREPARAÇÕES PARA GARGANTA,Não
TIROTRICINA;BENZOCAÍNA,1014300240181,MALVATRICIN,SPRAY - 1MG/ML+2MG/ML+4MG/ML SOL OR FR VD INC SPRAY X 50ML,R02A0 - PREPARAÇÕES PARA GARGANTA,Não
TIROTRICINA;BENZOCAÍNA,1004700090027,AMIDALIN,1MG/ML+5MG/ML SOL OR SPRAY CT FR VD INC X 25ML (SABOR LARANJA),R02A0 - PREPARAÇÕES PARA GARGANTA,Não
TIROTRICINA;BENZOCAÍNA,1004700090035,AMIDALIN,1MG/ML+5MG/ML SOL OR SPRAY CT FR VD INC X 25ML (SABOR MENTA),R02A0 - PREPARAÇÕES PARA GARGANTA,Não
TIROTRICINA;BENZOCAÍNA,1275800670027,GARGOTRICIN,5 MG/ML + 1 MG/ML SOL OR SPRAY CT FR PLAS INC X 25 ML (SABOR CEREJA),R02A0 - PREPARAÇÕES PARA GARGANTA,Não
TIROTRICINA;BENZOCAÍNA,1275800670019,GARGOTRICIN,5 MG/ML + 1 MG/ML SOL OR SPRAY CT FR PLAS INC X 25 ML (SABOR MENTA),R02A0 - PREPARAÇÕES PARA GARGANTA,Não
TIROTRICINA;BENZOCAÍNA,1275800670035,GARGOTRICIN,5 MG/ML + 1 MG/ML SOL OR SPRAY CT FR PLAS INC X 25 ML (SABOR LARANJA),R02A0 - PREPARAÇÕES PARA GARGANTA,Não
TIROTRICINA;BENZOCAÍNA,1014300240231,MALVATRICIN,"0,1 MG / ML + 1 MG / ML SOL TOP FR PLAS VERDE (PET) X 250 ML",R02A0 - PREPARAÇÕES PARA GARGANTA,Não
TOBRAMICINA;DEXAMETASONA,1006810980023,TOBRADEX,"3,0 MG/G + 1,0 MG/G POM OFT CT BG AL X 3,5 G",S01C1 - ASSOCIAÇÕES OFTALMOLÓGICAS CORTICOSTERÓIDES COM ANTIINFECCIOSOS,Não
TOBRAMICINA;DEXAMETASONA,1172500150027,TOBRACIN-D,"3 MG/G + 1 MG/G POM OFT CT BG AL X 3,5 G",S01C1 - ASSOCIAÇÕES OFTALMOLÓGICAS CORTICOSTERÓIDES COM ANTIINFECCIOSOS,Não
TOBRAMICINA;DEXAMETASONA,1049713050029,TOBRACORT,"3 MG/G + 1 MG/G POM OFT CT BG AL X 3,5 G",S01C1 - ASSOCIAÇÕES OFTALMOLÓGICAS CORTICOSTERÓIDES COM ANTIINFECCIOSOS,Não
TOBRAMICINA;DEXAMETASONA,1014701580017,TOBRAMICINA + DEXAMETASONA,"0,3 PCC + 0,1 PCC SUS OFT CT FR PLAS GOT X 5 ML",S01C1 - ASSOCIAÇÕES OFTALMOLÓGICAS CORTICOSTERÓIDES COM ANTIINFECCIOSOS,Não
