PRINCÍPIO ATIVO,REGISTRO,PRODUTO,APRESENTAÇÃO,CLASSE TERAPÊUTICA
SULFATO DE SALBUTAMOL,1023504380014,SULFATO SALBUTAMOL,"0,4 MG/ML SOL OR CT FR VD AMB X 120 ML + CP MED",FALTA DE AR
SULFATO DE SALBUTAMOL,1049711990016,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CT FR VD AMB X 100 ML",FALTA DE AR
SULFATO DE SALBUTAMOL,1039201730031,SULFATO DE SALBUTAMOL,2 MG/5 ML XPE CT FR PET AMB X 100 ML ,FALTA DE AR
SULFATO DE SALBUTAMOL,1039201730041,SULFATO DE SALBUTAMOL,2 MG/5 ML XPE CT 50 FR PET AMB X 100 ML (EMB HOSP),FALTA DE AR
SULFATO DE SALBUTAMOL,1088403430029,IQUEGO - SALBUTAMOL,"0,4 MG/ML XPE CX 50 FR VD AMB X 120 ML (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1384100190011,BUTALAB,"0,4 MG/ML XPE CT FR VD AMB X 100 ML",FALTA DE AR
SULFATO DE SALBUTAMOL,1384100190079,BUTALAB,"0,4 MG/ML XPE OR CX 50 FR PLAS AMB X 100 ML (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1384100190087,BUTALAB,"0,4 MG/ML XPE OR CX 50 FR PLAS AMB X 120 ML (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1542300660017,SULFATO DE SALBUTAMOL,"0,48 MG/ML XPE CT  FR VD AMB X 120ML + CP MED ",FALTA DE AR
SULFATO DE SALBUTAMOL,1542300660033,SULFATO DE SALBUTAMOL,"0,48 MG/ML XPE CT FR PEAD X 120 ML + CP MED",FALTA DE AR
SULFATO DE SALBUTAMOL,1542300660041,SULFATO DE SALBUTAMOL,"0,48 MG/ML XPE CX 60 FR PEAD X 120 ML + 60 CP MED (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1624100180011,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CT FR PET AMB X 100 ML + CP MED ",FALTA DE AR
SULFATO DE SALBUTAMOL,1624100180060,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CT FR PET AMB X 120 ML + CP MED ",FALTA DE AR
SULFATO DE SALBUTAMOL,1624100180036,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CX 48 FR PET AMB X 100 ML + 48 CP MED (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1624100180052,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CX 48 FR PET AMB X 120 ML + 48 CP MED (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1624100180028,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CX 96 FR PET AMB X 100 ML + 96  CP MED  (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1624100180044,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CX 96 FR PET AMB X 120 ML + 96 CP MED (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1096300510047,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CT FR PLAS AMB X 100 ML + CP MED",FALTA DE AR
SULFATO DE SALBUTAMOL,1096300510039,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CX 60 FR PLAS AMB X 100 ML + CP MED (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1108500330074,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CT FR PET AMB X 100 ML + COP",FALTA DE AR
SULFATO DE SALBUTAMOL,1108500330082,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CX 60 FR PET AMB X 100 ML + 60 COP (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1108500330112,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CX 60 FR PET AMB X 120 ML + 60 COP (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1108500330155,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CX 50 FR PET AMB X 100 ML + 50 COP (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1108500330147,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CX 50 FR VD AMB X 120 ML + 50 COP (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1108500330163,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CX 50 FR PET AMB X 120 ML + 50 COP (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1108500330139,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CX 50 FR VD AMB X 100 ML + 50 COP (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1261400080036,SALBULIM,2 MG/5ML XPE CT FR VD AMB X 100 ML,FALTA DE AR
SULFATO DE SALBUTAMOL,1261400080044,SALBULIM,2 MG/ 5 ML XPE CT 50 FR VD AMB X 100 ML (EMB HOSP),FALTA DE AR
SULFATO DE SALBUTAMOL,1134301360010,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CX 50 FR PLAS AMB X 120 ML + 50 CP MED (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1134301360029,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CX 50 FR VD AMB X 120 ML + 50 CP MED (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1134301360088,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CX 50 FR PLAS AMB X 100 ML  (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1134301360071,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CX 50 FR VD AMB X 100 ML (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1171700090021,AEROFRIN,0.4 MG/ML XPE CT FR PLAS AMB X 120 ML,FALTA DE AR
SULFATO DE SALBUTAMOL,1046501050037,PULMOFLUX,2 MG/5 ML XPE CT FR VD AMB X 100 ML ,FALTA DE AR
SULFATO DE SALBUTAMOL,1046501050047,PULMOFLUX,2 MG/5 ML XPE CX 50 FR VD AMB X 100 (EMB HOSP),FALTA DE AR
SULFATO DE SALBUTAMOL,1046502500011,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CT FR VD AMB X 120 ML + CP MED",FALTA DE AR
SULFATO DE SALBUTAMOL,1010702260064,AEROLIN,"0,4MG/ML XPE CT FR VD AMB X 120 ML",FALTA DE AR
SULFATO DE SALBUTAMOL,1201900090022,AEROGREEN,"0,4 MG/ML XPE CX FR VD AMB X 100 ML",FALTA DE AR
SULFATO DE SALBUTAMOL,1071500150030,AEROTRAT,"0,4MG/ML XPE CT FR VD AMB X 100 ML",FALTA DE AR
SULFATO DE SALBUTAMOL,1040800710015,AEROTAMOL,"0,4 MG/ML XPE CX FR VD AMB X 120ML",FALTA DE AR
SULFATO DE SALBUTAMOL,1040800710023,AEROTAMOL,"0,4 MG/ML XPE CT 50 FR VD AMB X 120ML (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1057700230040,SALBUTAM,"0,4 MG/ML XPE CT FR VD AMB X 100 ML",FALTA DE AR
SULFATO DE SALBUTAMOL,1057701820011,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CT FR VD AMB X 100 ML",FALTA DE AR
SULFATO DE SALBUTAMOL,1256800300126,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CT FR PLAS OPC X 120 ML + CP MED",FALTA DE AR
SULFATO DE SALBUTAMOL,1256800300118,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CT FR VD AMB X 120 ML + CP MED",FALTA DE AR
SULFATO DE SALBUTAMOL,1256800300134,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CX 50 FR PLAS OPC X 100 ML + 50 CP MED (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1256800300150,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CX 50 FR PLAS OPC X 120 ML + 50 CP MED (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1256800300101,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CX 50 FR VD AMB X 100 ML + 50 CP MED (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1256800300142,SULFATO DE SALBUTAMOL,"0,4 MG/ML XPE CX 50 FR VD AMB X 120 ML + 50 CP MED (EMB HOSP)",FALTA DE AR
SULFATO DE SALBUTAMOL,1256800300177,SULFATO DE SALBUTAMOL,"0,48 MG/ML XPE CT FR PLAS OPC X 120 ML + CP MED",FALTA DE AR
SULFATO DE SALBUTAMOL,1256800300185,SULFATO DE SALBUTAMOL,"0,48MG/ML XPE CT 50 FR PLAS OPC X 100ML + 50 CP MED",FALTA DE AR
SULFATO DE SALBUTAMOL,1256800300193,SULFATO DE SALBUTAMOL,"0,48MG/ML XPE CT 50 FR PLAS OPC X 120ML + 50 CP MED",FALTA DE AR
SULFATO DE SALBUTAMOL,1256800300169,SULFATO DE SALBUTAMOL,"0,48MG/ML XPE CT FR PLAS OPC X 100ML + CP MED ",FALTA DE AR
SULFATO DE SALBUTAMOL,1256800300185,SULFATO DE SALBUTAMOL,"0,48MG/ML XPE CX 50 FR PLAS OPC X 100ML + 50 COP MED",FALTA DE AR
SULFATO DE SALBUTAMOL,1181900730021,BRONCOFEDRIN,2 MG/5ML XPE CT FR PET AMB X 100 ML + CP MED,FALTA DE AR
SULFATO DE SALBUTAMOL,1181901610011,SULFATO DE SALBUTAMOL,2 MG/5ML XPE CT FR PET AMB X 100 ML + CP MED,FALTA DE AR
SULFATO DE SALBUTAMOL,1181901610028,SULFATO DE SALBUTAMOL,2 MG/5ML XPE CX 50 FR PET AMB X 100 ML + 50 CP MED (EMB HOSP),FALTA DE AR
SULFATO DE TERBUTALINA,1134301760027,SULFATO DE TERBUTALINA,"0,5 MG/ML SOL INJ CX 50 AMP VD AMB X 1 ML (EMB HOSP)",FALTA DE AR
SULFATO DE TERBUTALINA,1134301760019,SULFATO DE TERBUTALINA,"0,5 MG/ML SOL INJ CT 06 AMP VD AMB X 1 ML",FALTA DE AR
SULFATO DE TERBUTALINA,1134301760035,SULFATO DE TERBUTALINA,"0,5 MG/ML SOL INJ CX 100 AMP VD AMB X 1 ML (EMB HOSP)",FALTA DE AR
SULFATO DE TERBUTALINA,1201901420022,SULFATO DE TERBUTALINA,"0,5 MG/ML SOL INJ CX 50 AMP VD INC X 1 ML ",FALTA DE AR
SULFATO DE TERBUTALINA,1049711760029,TERBUTIL,"0,5 MG/ML SOL INJ CT 50 AMP VD INC X 1 ML",FALTA DE AR
SULFATO DE TERBUTALINA,1049713160029,SULFATO DE TERBUTALINA,"0,5 MG/ML SOL INJ CT 50 AMP VD INC X 1 ML",FALTA DE AR
SULFATO DE TERBUTALINA,1018103890015,SULFATO DE TERBUTALINA,"0,3 MG/ML XPE CT FR VD AMB X 100 ML + CP MED",FALTA DE AR
SULFATO DE TERBUTALINA,1008903120012,SULFATO DE TERBUTALINA,"0,3 MG/ML XPE CT FR VD AMB X 100 ML + CP MED ",FALTA DE AR
SULFATO DE TERBUTALINA,1055001440031,ADRENYL,"0,3 MG/ML XPE CT FR VD AMB X 100 ML",FALTA DE AR
SULFATO DE TERBUTALINA,1023508730028,SULFATO DE TERBUTALINA,"0,3 MG/ML XPE CT FR VD AMB X 100 ML + CP MED ",FALTA DE AR
SULFATO DE TERBUTALINA,1161801030076,BRICANYL,"0,3 MG/ML XPE CT FR VD AMB X 100 ML",FALTA DE AR
SULFATO DE TERBUTALINA,1256800880017,SULFATO DE TERBUTALINA,"0,3 MG/ML XPE CT FR VD AMB X 100 ML C/ CP MED ",FALTA DE AR
SULFATO DE TERBUTALINA,1356904800024,SULFATO DE TERBUTALINA + GUAIFENESINA,"0,3 MG/ML + 13,3 MG/ML XPE CT FR VD AMB X 100 ML + CP MED",TOSSE
SULFATO DE TERBUTALINA,1161801030092,BRICANYL COMPOSTO EXPECTORANTE,"0,3 MG/ML + 13,3 MG/ML XPE CX FR VD AMB X 100 ML",TOSSE
SUMATRIPTANA,1003300290033,SUMAX,100 MG COM REV CT BL AL PLAS INC X 2,DOR DE CABEÇA
SUMATRIPTANA,1003301630011,SUMAX,25 MG COM REV CT BL AL PLAS INC X 4,DOR DE CABEÇA
SUMATRIPTANA,1003300290144,SUMAX,50 MG COM REV CT BL AL PLAS INC X 2,DOR DE CABEÇA
SUMATRIPTANA,1003301630021,SUMAX,"6,0 MG/0,5 ML SOL INJ CT SER X 0,5 ML",DOR DE CABEÇA
SUMATRIPTANA,1003301630038,SUMAX,"100 MG/ML SOL NAS CT FR PLAS OPC SPRAY X 0,2 ML",DOR DE CABEÇA
TENOXICAM,1049711380218,TEFLAN,20 MG COM  REV CT BL AL PLAS INC X 5,DOR NAS ARTICULAÇÕES
TENOXICAM,1542300150019,TITENIL,20 MG COM REV CT 01 BL AL PLAS INC X 10 ,DOR NAS ARTICULAÇÕES
TENOXICAM,1542302150016,TENOXICAM,20 MG COM REV CT BL AL PLAS TRANS X 10 ,DOR NAS ARTICULAÇÕES
TENOXICAM,1542302150024,TENOXICAM,20 MG COM REV CT BL AL PLAS TRANS X 30,DOR NAS ARTICULAÇÕES
TENOXICAM,1542302150059,TENOXICAM,20 MG COM REV CT BL AL PLAS TRANS X 500 (EMB HOSP),DOR NAS ARTICULAÇÕES
TENOXICAM,1929800030010,TILATIL,20 MG COM REV CT 1 BL AL PLAS INC X 10,DOR NAS ARTICULAÇÕES
TENOXICAM,1091700590020,TENOXIL,20 MG COM REV CT BL AL PLAS INC X 10 ,DOR NAS ARTICULAÇÕES
TENOXICAM,1091700940013,TENOXICAM,20 MG COM REV CT BL AL PLAS INC X 10 ,DOR NAS ARTICULAÇÕES
TENOXICAM,1091700940021,TENOXICAM,20 MG COM REV CT BL AL PLAS INC X 30,DOR NAS ARTICULAÇÕES
TENOXICAM,1091700940031,TENOXICAM,20 MG COM REV CT BL AL PLAS INC X 500 (EMB HOSP),DOR NAS ARTICULAÇÕES
TENOXICAM,1046504950014,TILOXINEO,20 MG COM REV CT BL AL PLAS INC X 10,DOR NAS ARTICULAÇÕES
TENOXICAM,1046504700018,TENOXICAM,20 MG COM REV CT BL AL PLAS INC X 10,DOR NAS ARTICULAÇÕES
TENOXICAM,1039200960017,REUMOTEC,20 MG COM CT  BL AL PLAS INC X 10,DOR NAS ARTICULAÇÕES
TENOXICAM,1023510010010,TENOXICAM,20 MG COM REV CT BL AL PLAS INC X 10,DOR NAS ARTICULAÇÕES
TENOXICAM,1023510010037,TENOXICAM,20 MG COM REV CT BL AL PLAS INC X 60 (EMB FRAC),DOR NAS ARTICULAÇÕES
TENOXICAM,1057302350011,TENOTEC,20 MG COM REV CT BL AL PLAS INC X 10,DOR NAS ARTICULAÇÕES
TENOXICAM,1049711380013,TEFLAN,20 MG COM CT BL AL PLAS INC X 10,DOR NAS ARTICULAÇÕES
TENOXICAM,1004702560039,TILOXICAN,20 MG COM REV CT BL AL PLAS INC X 10,DOR NAS ARTICULAÇÕES
TENOXICAM,1004704860013,TENOXICAM,20 MG COM REV CT BL AL PLAS INC X 10,DOR NAS ARTICULAÇÕES
TENOXICAM,1029803740011,TENOXICAM,20 MG PO LIOF P/ SOL INJ CX 50 FA VD INC + AMP DIL X 2 ML,DOR NAS ARTICULAÇÕES
TENOXICAM,1049711380072,TEFLAN,20 MG PÓ LIÓF SOL INJ CT 50 FA VD INC ,DOR NAS ARTICULAÇÕES
TENOXICAM,1004307570124,TENOXICAM,20 MG PÓ LIOF P/ SOL INJ CX 50 FA VD INC +  50 AMP PLAS DIL X 2 ML (EMB HOSP)  ,DOR NAS ARTICULAÇÕES
TENOXICAM,1029803740021,TENOXICAM,40 MG PO LIOF P/ SOL INJ CX 50 FA VD INC + AMP DIL X 2 ML,DOR NAS ARTICULAÇÕES
TENOXICAM,1004307570094,TENOXICAM,40 MG PO LIOF P/ SOL INJ CX 50 FA VD INC + 50 AMP PLAS DIL X 2 ML (EMB HOSP) ,DOR NAS ARTICULAÇÕES
TENOXICAM,1049711380031,TEFLAN,40 MG PÓ LIÓF SOL INJ CT 5 FA VD INC + 5 AMP DIL X 2 ML,DOR NAS ARTICULAÇÕES
TENOXICAM,1049711380188,TEFLAN,40 MG PÓ LIÓF SOL INJ CT 50 FA VD INC,DOR NAS ARTICULAÇÕES
TIOCOLCHICOSÍDEO,1130009880023,COLTRAX,4 MG COM CT BL AL PLAS LARANJA X 20,DOR MUSCULAR
TIOCOLCHICOSÍDEO,1130009880031,COLTRAX,4 MG COM CT BL AL PLAS LARANJA X 4,DOR MUSCULAR
TIOCOLCHICOSÍDEO,1130002150021,COLTRAX INJ,2 MG/ML SOL INJ CT 3 AMP VD INC X 2 ML,DOR MUSCULAR
TIOCOLCHICOSÍDEO,1163701060018,TIOCOLCHICOSIDEO,2 MG / ML SOL INJ CX AMP VD INC X 2 ML ,DOR MUSCULAR
TIOCOLCHICOSÍDEO,1163701060042,TIOCOLCHICOSIDEO,2 MG / ML SOL INJ CX 12 AMP VD INC X 2 ML (EMB HOSP) ,DOR MUSCULAR
TIOCOLCHICOSÍDEO,1163701060026,TIOCOLCHICOSIDEO,2 MG / ML SOL INJ CX 3 AMP VD INC X 2 ML ,DOR MUSCULAR
TIOCOLCHICOSÍDEO,1163701060034,TIOCOLCHICOSIDEO,2 MG / ML SOL INJ CX 6 AMP VD INC X 2 ML ,DOR MUSCULAR
TOCILIZUMABE,1010006550072,ACTEMRA SC,"162 MG SOL INJ SC CT 1 SER PREENC VD TRANS X 0,9 ML",DOR NAS ARTICULAÇÕES
TOCILIZUMABE,1010006550080,ACTEMRA SC,"162 MG SOL INJ SC CT 4 SER PREENC VD TRANS X 0,9 ML",DOR NAS ARTICULAÇÕES
TOCILIZUMABE,1010006550013,ACTEMRA,20 MG/ML SOL DIL INFUS IV CT FA VD TRANS X 4 ML,DOR NAS ARTICULAÇÕES
TOCILIZUMABE,1010006550031,ACTEMRA,20 MG/ML SOL DIL INFUS IV CT FA VD TRANS X 10 ML,DOR NAS ARTICULAÇÕES
TOPIRAMATO,1677303180120,TOPIRAMATO,100 MG COM REV CT BL AL PLAS LEIT X 60,CONVULSÕES
TOPIRAMATO,1018106200095,TOPIRAMATO,100 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1018106210082,TOPIT,100 MG COM REV CT BL AL/AL X 30,CONVULSÕES
TOPIRAMATO,1018106210090,TOPIT,100 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1037005640169,TOPIRAMATO,100 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1037005650164,TEMAX,100 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1058304330083,TOPIRAMATO,100 MG COM REV CT BL AL PLAS LEIT X 60,CONVULSÕES
TOPIRAMATO,1123633270106,TOPAMAX,100 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1121304030192,TOPIRAMATO,100 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1023507530394,TOPIRAMATO,100 MG COM REV CT BL AL PLAS LEIT X 60,CONVULSÕES
TOPIRAMATO,1057303870191,TOPIRAMATO,100 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1057304610150,VIDMAX,100 MG COM REV CT BL AL/AL X 10 ,CONVULSÕES
TOPIRAMATO,1057304610193,VIDMAX,100 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1004311480037,TOPIRAMATO,100 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1004309590033,AMATO,100 MG COM REV CT BL AL AL X 60,CONVULSÕES
TOPIRAMATO,1004309590084,AMATO,100 MG COM REV CT BL AL AL X 12,CONVULSÕES
TOPIRAMATO,1003301580065,ÉGIDE,100 MG COM REV CT BL AL AL X 60,CONVULSÕES
TOPIRAMATO,1004704050127,TOPIRAMATO,100 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1004704130120,TOPTIL,100 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1004704130090,TOPTIL,100 MG COM REV CT BL AL/AL X 10,CONVULSÕES
TOPIRAMATO,1004704130112,TOPTIL,100 MG COM REV CT BL AL/AL X 30,CONVULSÕES
TOPIRAMATO,1553700240096,ARASID,100 MG COM REV CT BL AL/AL X 10,CONVULSÕES
TOPIRAMATO,1553700240101,ARASID,100 MG COM REV CT BL AL/AL X 20,CONVULSÕES
TOPIRAMATO,1553700240118,ARASID,100 MG COM REV CT BL AL/AL X 30,CONVULSÕES
TOPIRAMATO,1553700240126,ARASID,100 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1553700230090,TOPIRAMATO,100 MG COM REV CT BL AL/AL X 10,CONVULSÕES
TOPIRAMATO,1553700230104,TOPIRAMATO,100 MG COM REV CT BL AL/AL X 20,CONVULSÕES
TOPIRAMATO,1553700230112,TOPIRAMATO,100 MG COM REV CT BL AL/AL X 30,CONVULSÕES
TOPIRAMATO,1553700230120,TOPIRAMATO,100 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1356904050173,SIGMAX,25 MG COM REV BL AL PVDC  LEIT X 20,CONVULSÕES
TOPIRAMATO,1356904050191,SIGMAX,25 MG COM REV BL AL PVDC  LEIT X 60,CONVULSÕES
TOPIRAMATO,1677303180041,TOPIRAMATO,25 MG COM REV CT BL AL PLAS LEIT X 60,CONVULSÕES
TOPIRAMATO,1018106200036,TOPIRAMATO,25 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1018106210023,TOPIT,25 MG COM REV CT BL AL/AL X 30,CONVULSÕES
TOPIRAMATO,1018106210031,TOPIT,25 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1037005640045,TOPIRAMATO,25 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1037005650040,TEMAX,25 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1058304330326,TOPIRAMATO,25 MG COM REV CT BL AL PLAS LEIT X 60,CONVULSÕES
TOPIRAMATO,1121304030044,TOPIRAMATO,25 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1023507530092,TOPIRAMATO,25 MG COM REV CT BL AL PLAS LEIT X 60 ,CONVULSÕES
TOPIRAMATO,1057303870051,TOPIRAMATO,25 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1057304610010,VIDMAX,25 MG COM REV CT BL AL/AL X 10 ,CONVULSÕES
TOPIRAMATO,1057304610053,VIDMAX,25 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1004311480010,TOPIRAMATO,25 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1004309590017,AMATO,25 MG COM REV CT BL AL AL X 60,CONVULSÕES
TOPIRAMATO,1004309590041,AMATO,25 MG COM REV CT BL AL AL X 12,CONVULSÕES
TOPIRAMATO,1003301580014,ÉGIDE,25 MG COM REV CT BL AL AL X 30,CONVULSÕES
TOPIRAMATO,1003301580022,ÉGIDE,25 MG COM REV CT BL AL AL X 60,CONVULSÕES
TOPIRAMATO,1003301580073,ÉGIDE,25 MG  COM REV CT BL AL AL X 10,CONVULSÕES
TOPIRAMATO,1004704050046,TOPIRAMATO,25 MG COM REV CT BL AL/AL X 60 ,CONVULSÕES
TOPIRAMATO,1004704130041,TOPTIL,25 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1004704130015,TOPTIL,25 MG COM REV CT BL AL/AL X10,CONVULSÕES
TOPIRAMATO,1004704130031,TOPTIL,25 MG COM REV CT BL AL/AL X 30,CONVULSÕES
TOPIRAMATO,1553700240010,ARASID,25 MG COM REV CT BL AL/AL X 10,CONVULSÕES
TOPIRAMATO,1553700240029,ARASID,25 MG COM REV CT BL AL/AL X 20,CONVULSÕES
TOPIRAMATO,1553700240037,ARASID,25 MG COM REV CT BL AL/AL X 30,CONVULSÕES
TOPIRAMATO,1553700240045,ARASID,25 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1553700230015,TOPIRAMATO,25 MG COM REV CT BL AL/AL X 10,CONVULSÕES
TOPIRAMATO,1553700230023,TOPIRAMATO,25 MG COM REV CT BL AL/AL X 20,CONVULSÕES
TOPIRAMATO,1553700230031,TOPIRAMATO,25 MG COM REV CT BL AL/AL X 30,CONVULSÕES
TOPIRAMATO,1553700230041,TOPIRAMATO,25 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1356904050343,SIGMAX,50 MG COM REV BL AL PVDC  LEIT X 60,CONVULSÕES
TOPIRAMATO,1677303180082,TOPIRAMATO,50 MG COM REV CT BL AL PLAS LEIT X 60,CONVULSÕES
TOPIRAMATO,1565100310011,TOPIRAMATO,50 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1018106200060,TOPIRAMATO,50 MG COM  REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1018106210058,TOPIT,50 MG COM REV CT BL AL/AL X 30,CONVULSÕES
TOPIRAMATO,1018106210066,TOPIT,50 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1037005640101,TOPIRAMATO,50 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1037005650105,TEMAX,50 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1058304330202,TOPIRAMATO,50 MG COM REV CT BL AL PLAS LEIT X 60,CONVULSÕES
TOPIRAMATO,1123633270092,TOPAMAX,50 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1121304030125,TOPIRAMATO,50 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1023507530246,TOPIRAMATO,50 MG COM REV CT BL AL PLAS LEIT X 60,CONVULSÕES
TOPIRAMATO,1057303870124,TOPIRAMATO,50 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1057304610088,VIDMAX,50 MG COM REV CT BL AL/AL X 10,CONVULSÕES
TOPIRAMATO,1057304610126,VIDMAX,50 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1004311480029,TOPIRAMATO,50 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1004309590025,AMATO,50 MG COM REV CT BL AL AL X 60,CONVULSÕES
TOPIRAMATO,1004309590068,AMATO,50 MG COM REV CT BL AL AL X 12,CONVULSÕES
TOPIRAMATO,1003301580049,ÉGIDE,50 MG COM REV CT BL AL AL X 60,CONVULSÕES
TOPIRAMATO,1003301580030,ÉGIDE,50 MG  COM REV CT BL AL AL X 30 ,CONVULSÕES
TOPIRAMATO,1003301580081,ÉGIDE,50 MG  COM REV CT BL AL AL X 10,CONVULSÕES
TOPIRAMATO,1004704050089,TOPIRAMATO,50 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1004704130074,TOPTIL,50 MG COM REV CT BL AL/AL X 30,CONVULSÕES
TOPIRAMATO,1004704130082,TOPTIL,50 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1004704130058,TOPTIL,50 MG COM REV CT BL AL/AL X 10,CONVULSÕES
TOPIRAMATO,1553700240088,ARASID,50 MG COM REV CT BL AL/AL X 60,CONVULSÕES
TOPIRAMATO,1553700240053,ARASID,50 MG COM REV CT BL AL/AL X 10,CONVULSÕES
